,PC1,PC2,PC3,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
1594,2.302721263619503,-8.29747227158458,-6.664118321553004,27,0,0,0,0,0,1,0,0,0,0,32,16,3,0,9,6,0,4,0,0,0,0,0,1,12,0,3,4,8,5,0,0,0,1,2,0,0,0,0,4,2
1595,-8.316503006611258,2.738999245084428,-1.5199325402540103,18,0,0,0,0,0,0,1,2,1,0,22,6,1,0,11,6,0,3,5,4,0,0,0,0,4,2,1,0,8,7,0,0,0,0,2,1,0,0,0,4,2
1596,-31.88482475488286,6.453747004921429,-1.7303384567074445,6,0,0,0,0,0,0,0,1,0,0,7,1,0,0,3,3,0,0,1,1,1,1,0,1,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
1597,-3.2779850445615732,-0.9268423673777667,11.848491885224556,16,0,0,0,0,0,0,2,0,6,2,26,7,3,0,15,3,0,4,20,10,0,0,2,2,5,1,3,0,12,4,1,0,0,0,3,0,0,0,0,1,0
1598,2.2303543672084922,-0.20982419650662226,-13.08153478127233,28,0,0,0,0,0,0,0,0,1,0,29,6,2,0,15,9,0,6,2,1,0,0,0,0,1,3,1,0,19,4,1,0,0,0,4,0,0,0,0,0,0
1599,-7.0879180157565385,-0.6657385814990515,-11.421930241550136,22,0,0,0,0,0,1,0,0,0,0,24,7,1,0,9,9,0,4,0,0,0,0,1,1,3,0,2,1,15,3,0,0,0,0,3,0,0,0,0,0,0
1600,-19.83546970275783,-4.2513547802369285,1.5787002515566924,12,0,0,0,0,2,0,1,0,2,0,17,9,1,1,3,3,0,6,5,3,0,0,0,0,3,6,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0
1601,-0.6197137674800769,0.07808332259569738,-9.804453494278327,25,0,0,0,0,0,0,0,0,2,0,27,6,1,0,13,10,0,5,4,2,0,0,0,0,2,1,1,0,16,7,0,0,0,1,3,0,0,0,0,0,0
1602,-12.025042022918457,-5.361289919799723,4.147989006066437,17,0,0,0,0,0,0,0,0,2,1,21,13,1,0,8,0,0,4,6,3,1,1,0,0,9,2,1,2,2,4,1,1,0,0,1,0,0,0,0,2,1
1603,-13.125875500993686,-2.9562326088002164,24.481300709809382,4,0,0,0,0,0,0,2,5,7,2,24,5,0,0,5,3,0,2,25,16,6,3,11,5,9,2,0,0,5,7,0,0,0,0,2,0,0,0,0,0,0
1604,0.4239922752618783,27.884101134269113,1.6965858144602783,12,0,0,0,0,0,1,0,0,0,0,23,2,0,0,33,6,0,2,0,0,0,0,12,1,0,0,0,0,10,2,3,14,0,2,2,0,0,0,0,11,23
1605,11.753894668557498,-24.418190173925428,-0.21074841945677197,33,0,0,0,0,0,0,1,0,4,0,39,27,1,0,6,6,0,14,9,5,1,1,0,0,12,5,8,2,10,2,0,0,0,0,2,0,0,0,0,0,0
1606,-16.206475082792366,5.591137016716437,-5.268544670356531,14,0,1,0,0,0,0,0,2,0,0,17,3,0,0,8,8,0,1,2,2,0,0,0,0,2,0,0,0,9,6,0,0,0,1,2,0,0,0,0,2,1
1607,-13.442512984670588,8.89270905508049,-3.293298354617982,16,0,0,0,0,0,0,1,0,1,0,18,1,1,1,15,1,0,0,3,2,0,0,0,0,2,1,0,0,12,2,1,0,0,0,1,0,0,0,1,3,2
1608,-18.421811169764165,1.468578280024313,-1.78353737190876,12,1,1,0,0,0,0,1,1,1,0,17,5,1,0,6,6,0,2,4,3,1,1,0,0,3,1,1,0,8,4,0,0,0,0,2,0,0,0,0,0,0
1609,4.198338920373238,4.339173493514287,-4.087816413026042,27,0,0,0,0,0,0,0,0,0,1,28,10,0,0,22,0,0,5,2,1,0,0,0,0,5,3,2,0,10,5,3,0,0,3,2,0,0,0,0,8,5
1610,-9.860504018948216,-0.8455385787694844,4.357693541078445,15,0,0,0,0,0,0,0,5,2,0,22,8,0,0,10,6,0,2,11,7,0,0,2,1,6,0,0,0,8,6,2,0,0,2,1,0,0,0,0,0,0
1611,-5.565861414829824,-3.4219352102670575,-0.9937455876805261,20,0,0,0,0,1,0,0,1,3,0,25,9,2,0,8,8,0,6,7,4,0,0,0,0,5,4,0,1,8,7,0,0,0,1,2,0,0,0,0,2,1
1612,3.1760637965225214,17.318329560138558,40.34303688049269,0,0,0,0,0,0,0,0,0,5,15,27,4,0,0,29,4,0,4,40,20,0,0,7,11,3,2,0,0,8,7,4,16,0,0,0,0,0,0,0,12,12
1613,-20.265957833476957,-3.257413924779445,18.882860966699198,6,0,0,0,0,0,0,3,0,7,0,16,7,3,0,3,3,0,3,21,10,0,0,4,3,7,0,3,0,2,4,0,0,0,0,1,0,0,0,0,0,0
1614,-3.9172360424017065,-3.3975258135348896,-0.27203833537979194,20,0,0,0,0,2,0,0,1,4,0,27,8,4,0,10,7,0,4,9,5,0,0,0,0,7,0,0,3,12,5,0,0,0,1,2,0,0,0,0,0,0
1615,-8.109530582860549,10.634845192128806,-1.6013093120464563,18,0,0,0,0,0,0,0,0,2,0,20,2,1,0,19,1,0,0,4,2,1,1,0,0,3,0,0,0,9,7,1,0,0,1,3,0,0,0,0,6,3
1616,-10.739292414295319,2.411056941035622,-3.662765557272242,17,0,0,0,0,1,0,1,0,0,2,21,5,1,0,12,5,0,3,5,3,0,0,0,0,2,2,0,0,12,4,1,0,0,1,2,0,0,0,0,0,0
1617,-15.704767499622267,0.562496129628262,7.050641143272846,13,0,0,0,0,0,0,0,2,3,0,18,7,3,0,9,0,0,3,8,5,1,1,0,0,7,2,1,0,2,4,2,0,0,1,1,0,0,0,0,3,2
1618,12.82095150373396,-10.55047674089989,7.806547674118952,27,0,0,0,0,0,0,1,3,7,0,38,15,4,0,14,8,0,7,18,11,1,1,0,0,9,4,4,0,11,9,1,0,0,1,3,0,0,0,0,2,1
1619,16.290610388778834,-20.451052307767384,12.455830280081049,28,0,1,0,0,1,0,5,0,8,0,43,19,8,0,9,9,0,13,23,13,2,2,2,2,11,8,4,2,11,7,0,0,0,0,3,0,0,0,0,0,0
1620,12.219661317950262,-2.945811807048972,-17.392491085732484,34,0,0,0,0,0,0,2,0,0,0,36,8,1,1,15,15,0,6,2,2,0,0,0,0,2,2,2,0,22,8,0,0,0,0,5,0,0,0,0,0,0
1621,-25.227030165108182,0.8002043104086287,3.0442423475945057,8,0,0,0,0,0,0,5,0,0,0,13,5,2,0,3,3,0,1,5,5,7,4,0,1,3,2,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0
1622,4.418457653430141,-10.864743951138621,-4.068137095941911,28,0,0,0,0,0,0,0,0,4,0,32,14,2,0,9,9,0,10,8,4,0,0,0,0,4,8,2,0,12,6,0,0,0,0,3,0,0,0,0,0,0
1623,-8.397940230252997,-7.505990975442917,2.4493568681742577,16,5,0,0,0,0,0,3,0,2,0,26,12,2,1,6,6,0,4,7,5,3,3,0,0,8,3,3,0,5,7,0,0,0,0,2,0,0,0,0,0,0
1624,8.060416555766322,12.607934098525474,-11.096559069142163,26,0,0,0,0,0,0,0,4,0,0,30,1,0,0,18,17,0,1,4,4,0,0,0,0,0,0,0,0,18,12,0,0,0,2,5,0,0,0,0,10,5
1625,-3.699675406143183,-3.6290193802835566,-1.17636345489848,21,0,0,0,0,0,1,0,0,4,0,26,9,2,0,9,8,0,7,8,4,0,0,0,0,4,5,0,1,10,6,0,0,0,0,3,0,0,0,0,2,1
1626,-5.1893424833395825,1.9147937465905798,5.083413055878082,17,0,0,0,0,0,1,0,2,4,0,24,8,1,1,12,5,0,5,10,6,0,0,0,0,4,5,0,1,7,6,1,0,0,2,2,0,0,0,0,6,4
1627,-30.636088696187883,7.03365741330393,4.949453948103385,4,0,0,0,0,0,0,0,2,2,0,8,0,2,0,6,0,0,0,6,4,2,2,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
1628,-6.4081656234238595,-2.608655888116487,-10.194385149054387,21,0,0,0,0,3,1,0,0,0,0,25,9,0,0,9,9,0,6,0,0,0,0,0,0,3,3,1,0,12,6,0,0,0,0,3,0,0,0,0,0,0
1629,-30.364571364327904,-1.7494780099815608,12.480149361128175,4,0,0,0,0,0,0,1,0,4,0,9,7,1,0,0,0,0,3,12,5,0,0,4,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,-2.5018814362738206,10.97067745467925,-5.303904714195578,21,0,0,0,0,0,0,0,1,2,0,24,0,2,0,17,9,0,0,5,3,0,0,1,0,2,0,0,0,13,8,1,0,0,1,4,0,0,0,0,7,3
1631,-12.580949680918318,-3.115260698909551,-0.2552861121568266,16,0,0,0,0,0,1,1,0,3,0,21,8,2,0,6,6,0,5,7,4,1,1,0,0,4,2,2,1,10,2,0,0,0,0,2,0,0,0,0,0,0
1632,17.857981576700396,-4.907737031958148,-3.5944988934397193,34,0,0,1,0,0,0,0,0,2,2,39,14,2,0,25,3,0,8,8,4,0,0,0,0,7,4,3,0,14,8,3,2,0,1,3,0,0,0,0,4,1
1633,-31.15149813381398,4.727898524023117,-0.01422431166792638,4,0,3,0,0,1,0,0,0,0,0,9,4,0,0,5,0,0,1,0,0,0,0,1,1,3,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0
1634,-27.716857575354297,3.849184763738973,2.1791553306760614,8,0,0,0,0,0,0,0,0,2,0,10,3,1,0,5,1,0,0,4,2,1,1,0,0,4,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0
1635,10.682916886232418,-6.086294629935182,-2.4141193614204535,31,0,0,0,0,0,0,0,0,4,0,35,13,3,0,16,6,0,6,8,4,0,0,0,0,8,4,3,0,11,7,2,0,0,0,4,0,0,0,0,4,2
1636,-14.92269576989185,6.638628297825892,11.393415638967971,9,0,0,0,0,0,0,0,4,3,2,18,2,3,0,15,0,0,0,14,9,2,2,0,0,5,0,0,0,6,5,2,0,0,1,2,0,0,0,0,2,1
1637,25.600808271967246,-17.19556510981089,-5.4962545280185875,40,0,0,0,0,0,0,0,3,1,2,47,22,0,0,15,10,0,8,9,6,0,0,3,2,13,2,4,0,14,12,1,0,0,1,4,0,0,0,0,1,0
1638,-9.33254826561611,-6.410381051431665,-1.01874672512865,19,0,0,0,0,0,0,2,0,2,0,23,11,1,0,6,6,0,7,6,4,3,2,0,1,4,5,2,0,8,4,0,0,0,0,2,0,0,0,0,0,0
1639,17.476693966173816,-37.6581158616754,2.080654507237906,38,0,0,0,0,0,0,0,0,2,0,47,43,0,0,3,1,0,5,4,2,1,1,0,0,30,1,0,12,0,2,2,0,1,0,0,0,0,0,0,0,0
1640,0.48303324737381637,-13.612452993028686,8.314596760536473,22,0,0,0,0,1,0,1,2,6,0,32,17,4,1,6,5,0,3,15,9,0,0,0,0,10,5,3,3,8,3,0,0,0,1,1,0,0,0,0,0,0
1641,5.648960384029043,11.330070011705077,-5.3164063539715665,24,0,0,1,0,0,0,0,2,1,1,29,2,1,0,21,10,0,0,6,4,0,0,0,0,3,0,0,0,14,11,1,0,0,1,5,0,0,0,0,9,4
1642,-9.90903422164453,7.56128098085855,1.494375605334314,16,0,0,0,0,0,0,0,1,2,1,20,3,2,0,14,4,0,1,7,4,0,0,0,0,4,0,0,0,8,6,2,0,0,3,1,0,0,0,0,5,3
1643,-34.23222849806171,1.3731192724064627,8.46353712926684,2,0,0,0,0,1,0,1,0,3,0,7,4,2,0,0,0,0,2,7,4,1,1,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,13.721058404401477,3.2084704969757727,-21.807194040917516,34,0,0,0,0,0,0,0,0,0,0,36,4,1,0,20,16,0,4,0,0,0,0,0,0,0,0,0,0,26,10,0,0,0,0,6,0,0,0,0,0,0
1645,16.805169992753257,11.439272438568942,43.59169761926473,8,0,0,0,0,0,0,0,0,8,12,36,16,0,0,24,0,0,8,40,20,0,0,0,0,8,8,0,0,12,0,8,0,0,0,0,0,6,0,0,20,24
1646,-1.0537096444098082,-2.663734766263199,4.054997161586913,15,12,0,0,0,0,0,0,2,0,2,31,16,0,0,15,3,0,0,6,4,0,0,0,0,12,0,0,4,8,4,3,0,0,3,1,0,0,0,0,5,3
1647,34.129800342136996,-15.538405867988192,-1.9789158904092832,39,0,4,0,0,1,1,1,1,7,0,54,17,7,0,19,16,0,9,17,9,0,0,1,1,12,3,2,2,19,16,0,0,0,1,5,0,0,0,0,0,0
