,PC1,PC2,PC3,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
22823,11.668791444499572,7.1711487292372516,12.739883195984593,23,0,0,0,0,0,0,2,2,4,1,32,12,3,0,15,3,0,8,14,9,6,5,0,0,7,5,3,0,11,6,0,0,0,0,1,0,0,0,2,17,18
22824,10.72044851157708,8.098755758346208,9.343812655900418,24,0,0,0,0,0,0,1,2,3,1,31,12,2,0,15,3,0,7,11,7,4,4,0,0,7,4,3,0,11,6,0,0,0,0,1,0,0,0,2,17,18
22825,22.43603706148489,7.0335173226369,13.128932678065965,28,0,0,0,0,0,0,2,3,5,1,39,13,4,0,21,3,0,6,17,11,6,5,0,0,9,3,3,1,15,8,0,0,0,0,2,0,0,0,2,17,18
22826,37.1112548193626,-0.6856163476505168,11.380528778394396,37,0,0,0,0,0,0,2,3,6,1,49,19,4,0,23,6,0,12,19,12,6,6,0,0,10,5,6,0,18,10,0,0,0,1,2,0,0,0,2,17,18
22827,27.666943951205894,0.8404258834132241,10.003385179164525,33,0,0,0,0,0,0,2,2,5,1,43,18,3,0,18,6,0,9,16,10,5,5,0,0,9,6,4,1,16,7,0,0,0,0,2,0,0,0,2,17,18
22828,34.07716767859597,-5.044389948133433,13.251855534821637,36,0,0,0,0,0,0,3,2,6,1,48,22,4,0,18,6,0,13,19,12,7,7,0,0,11,7,7,0,15,8,0,0,0,0,2,0,0,0,2,17,18
22829,43.312547393220086,6.209568979352457,5.279669642790124,41,0,0,0,0,0,0,2,2,5,1,51,16,3,0,27,9,0,11,16,10,6,6,0,0,7,6,4,0,23,11,0,0,0,1,3,0,0,0,2,21,21
22830,28.603854274991626,5.31629256952949,10.50655061831376,32,0,0,0,0,1,0,2,2,5,1,43,15,4,0,20,6,0,9,16,10,5,4,0,0,10,3,4,1,17,8,0,0,0,0,2,0,0,0,2,19,20
22831,-12.676799884069418,-3.4849820862590164,6.677589398627415,14,0,0,0,0,0,0,1,2,4,0,21,8,3,0,7,4,0,4,11,7,4,3,0,0,6,2,2,0,5,6,0,0,0,1,1,0,0,0,0,0,0
22832,4.4640651329040955,-24.836871018757464,31.148285235864975,17,0,0,0,0,0,2,0,0,16,0,35,25,4,0,6,0,0,14,32,16,7,7,0,0,13,11,3,2,0,6,0,0,0,0,1,0,0,0,0,0,0
22833,-14.3024235616291,-1.6205381187174894,6.062930656632181,12,2,0,0,0,0,1,0,0,5,0,20,8,2,0,6,5,0,3,10,5,3,3,0,0,7,0,1,2,6,4,0,0,0,0,2,0,0,0,0,2,1
22834,22.840446421311754,-18.325847600308922,5.146228516381216,39,0,0,0,0,0,0,0,0,5,2,46,20,10,0,18,1,0,8,14,7,2,2,0,0,13,12,3,0,7,6,5,1,0,1,2,0,0,0,0,2,1
22835,35.42363805989808,-53.076078444113534,21.268189383946027,43,0,0,0,0,0,1,0,0,13,0,57,47,4,0,6,0,0,37,27,13,5,5,1,0,11,36,3,1,0,6,0,0,0,0,1,0,0,0,0,0,0
22836,15.441274443001543,-35.04649335207924,29.874003450996554,25,0,0,0,0,0,2,0,0,16,0,43,33,4,0,6,0,0,22,32,16,7,7,0,0,13,19,3,2,0,6,0,0,0,0,1,0,0,0,0,0,0
22837,-29.02838874482427,-4.098925990449089,8.492083644964518,6,0,0,0,0,0,0,0,0,4,0,10,9,0,0,0,0,0,7,8,4,2,2,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22838,-32.16928101782043,6.568043381267918,-2.8108828115298117,6,0,0,0,1,0,0,0,0,0,0,7,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
22839,34.11361104872942,-52.458369650644684,20.796022165039062,42,0,0,0,0,0,1,0,0,13,0,56,47,3,0,6,0,0,37,26,13,6,6,0,0,11,35,3,1,0,6,0,0,0,0,1,0,0,0,0,0,0
22840,42.04992624142566,-59.74930917846616,33.69557237437171,41,0,0,0,0,0,3,0,0,19,0,63,52,5,0,6,0,0,40,38,19,8,8,0,0,15,36,3,3,0,6,0,0,0,0,1,0,0,0,0,0,0
22841,-6.040673032479539,-2.6781335903861803,0.07241686574406614,18,0,2,0,0,0,0,1,1,3,0,25,9,1,0,11,6,0,5,8,5,1,1,0,0,4,3,1,0,10,7,0,0,0,1,2,0,0,0,0,0,0
22842,-25.427080892087748,6.700196504917395,-3.5716599300077374,9,0,0,0,0,0,0,0,2,0,0,11,1,0,0,6,5,0,1,2,2,1,1,0,0,0,0,0,0,9,2,0,0,0,1,1,0,0,0,0,0,0
22843,-18.52170206914941,-3.8666998703019093,12.90481667418153,8,0,0,0,0,2,0,0,2,6,0,18,8,4,0,6,0,0,6,14,8,2,2,0,0,6,4,0,2,4,2,0,0,0,0,1,0,0,0,0,0,0
22844,20.095507621230762,-39.330064511822584,36.24413594410858,25,0,0,0,0,0,3,0,0,19,0,47,36,5,0,6,0,0,24,38,19,8,8,0,0,15,20,3,3,0,6,0,0,0,0,1,0,0,0,0,0,0
